ID,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
5068598,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C
5068599,,,,,,X,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068600,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068601,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068602,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068603,0,0,0,X,X,X,0,X,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068604,,,,,,,,,,,,,X,X,X,X,X,X,X,0,0,X,X,X,0,X,X,X,X,0,X
5068605,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C
5068606,,,,,,,,,,,,,,,,,,,,0,0,0,X,0,0,0,0,0,0,0,0
5068607,,,,,,,,,,,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068608,,,,,,,,,,,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068609,,,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,
5068610,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068611,,X,X,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
5068612,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
5068613,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,
5068614,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,
5068615,,,,,,,,,,,,,,,,,,,,,,,X,X,X,0,0,0,0,0,0
5068616,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
5068617,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,
5068618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,
5068619,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,
5068620,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068621,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
5068622,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5068625,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
5068626,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,
5068627,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,
5068628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068630,,,,,,0,C,C,C,C,,,,,,,,,,,,,,,,,,,,,
5068631,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,0,X,X,X
5068632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0
5068633,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068638,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C
5068643,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5068644,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,C,C,C,C,C,C
5068647,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068648,,,,,,,,,,,,,,,,,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068649,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X
5068650,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X
5068651,,,,,,,,,,,,0,0,0,0,0,0,2,X,X,X,X,X,X,X,X,X,X,X,5,X
5068652,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X
5068657,,X,0,0,0,X,0,X,X,X,X,0,X,X,X,0,X,0,0,0,0,0,0,X,X,C,C,C,C,C,C
5068658,,,,,,,,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068660,0,X,0,X,0,X,0,0,X,0,,,,,,,,,,,,,,,,,,,,,
5068662,0,X,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068663,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X
5068669,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,X,C,C
5068670,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C
5068671,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
5068675,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,C,C,C,C,C,C,C
5068676,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068677,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,
5068678,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5068679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068680,,X,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
5068683,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C
5068684,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,C,C,C
5068685,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
5068686,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5068687,,,,,,,,,,,,,,,,,,,,,,,,,,,0,C,C,C,C
5068688,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
5068689,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C
5068690,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
5068691,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,C,C
5068692,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,
5068693,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,
5068694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C
5068697,,,,,,,,,X,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C
5068698,,,,,,,,X,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C
5068699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0
5068705,,,,,,,,,,,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068706,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,
5068707,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C
5068708,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,
5068709,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
5068710,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068711,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
5068712,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C
5068713,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068714,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,C,C,C,C,C,C,C,C
5068715,0,0,0,0,0,0,0,1,X,,,,,,,,,,,,,,,,,,,,,,
5068718,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
5068719,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,C,C,C,C,C
5068721,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
5068722,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,C,C,C,C
5068723,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,C,C
5068724,,,,,,,0,0,1,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068727,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,
5068728,,,,,,,,,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068729,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C
5068730,1,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,
5068731,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068732,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068733,,,,,,,,X,X,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068734,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
5068736,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068737,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068738,,,,,,,,,,,,,,,0,0,X,,,,,,,,,,,,,,
5068739,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,
5068740,,,,,,,,,,,X,0,X,0,X,0,X,X,X,,,,,,,,,,,,
5068742,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0
5068743,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X
5068744,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,X,X,0,0,X
5068745,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,
5068746,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
5068747,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5068748,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0
5068749,0,0,0,0,0,0,0,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,
5068750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C
5068751,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,
5068752,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
5068753,0,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,
5068754,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
5068757,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C
5068758,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C
5068759,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C
5068760,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,
5068761,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,
5068763,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,
5068764,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,
5068765,X,X,X,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068766,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068768,,,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,0
5068770,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
5068771,X,X,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5068772,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X
5068773,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5068774,,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,0,0
5068775,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0
5068779,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,1,2,1,2
5068780,0,0,0,0,0,0,0,0,0,0,C,C,,,,,,,,,,,,,,,,,,,
5068782,0,0,0,0,0,0,0,0,0,0,C,C,,,,,,,,,,,,,,,,,,,
5068783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5068784,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
5068785,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,0,0,0
5068786,,,,,,,,,,,,,,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,,,
5068787,,,,,,,,,,,,,,,X,0,X,X,0,X,0,0,0,X,,,,,,,
5068788,,,,,,,,,,,,,,,,,,,,,,0,0,C,C,C,C,C,C,C,C
5068790,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,
5068791,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
5068794,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068795,,,,,,X,X,X,X,X,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
5068796,,,,,,,,,,,,,,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,,,
5068797,,,,,,,,,,,,,,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,,,
5068799,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068801,,,,,,,,,,,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,,,,,,
5068802,,,,,,,,,,,,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,,,,,
5068803,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,,,,,,,,,,,,,,,,
5068804,,,,,,,,,,,,,,,,,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C
5068805,,,,,,,,,,,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068806,,,,,,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
5068807,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,0
5068808,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,0
5068809,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068810,,,,,,,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,
5068811,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,X,0,X,X,0,0,C,C,C,C,C,C,C,C,C
5068813,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068814,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068815,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0
5068816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5068817,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
5068818,,,,,,,X,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068819,,,,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068820,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
5068821,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,
5068822,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068823,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,
5068824,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,
5068826,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,
5068827,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,
5068828,,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X
5068829,,,,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,
5068830,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,
5068831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5068832,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,
5068833,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,
5068835,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068838,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068839,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068841,,,,,,,,,,,,0,0,X,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068842,0,0,0,0,X,0,0,0,X,X,X,0,X,0,X,X,X,0,0,X,0,X,X,,,,,,,,
5068843,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068844,,,,,,,,X,0,0,0,0,0,X,0,0,0,X,X,X,0,X,0,X,X,X,0,0,X,0,X
5068845,,,,X,0,0,0,0,0,X,0,0,0,X,X,X,0,X,0,X,X,X,0,0,X,0,X,X,,,
5068848,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068849,X,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068850,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068851,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,
5068852,,,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068853,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068854,,,,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068855,X,X,X,X,X,X,X,X,X,X,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5068858,,,,,,,,,,,,,,X,X,0,0,0,0,0,0,0,0,0,X,C,C,C,C,C,C
5068862,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,X,X,X
5068863,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0
5068865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5068866,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X
5068868,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0,0
5068869,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0,0,0,0,0,0,X,X,X,0,X,0,X,0,0,0,0
5068873,,,,,,,0,0,X,0,0,0,0,0,0,1,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C
5068875,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068878,,,,,,,,,,,,,,,,,,,,,0,0,X,0,0,1,0,0,0,0,X
5068879,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,C,C,C,C,C,C,C,C
5068880,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,
5068881,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,
5068882,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5068883,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,,
5068884,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C
5068885,,,,,,,,,,,,,,X,X,0,1,X,0,X,C,C,C,C,C,C,C,C,,,
5068888,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,C,C,C,C,C,C,C,C
5068889,0,0,X,X,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068890,,,,,,,,,,X,X,0,1,X,0,X,C,C,C,C,C,C,C,C,,,,,,,
5068891,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0
5068892,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,C
5068893,,,,,,,,,,,,,,,,,,,,,X,X,0,1,X,0,X,C,C,C,C
5068894,0,X,0,0,0,0,X,0,1,1,0,0,0,0,0,X,0,0,X,0,,,,,,,,,,,
5068895,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,
5068896,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,1,1,0,0,0,0,0,0
5068897,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,,,,,,,,,
5068898,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
5068899,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068900,0,0,X,X,X,0,X,0,X,0,X,0,X,0,0,0,0,,,,,,,,,,,,,,
5068901,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068902,,,,,,,,,,,,,,,X,0,0,X,,,,,,,,,,,,,
5068903,,,,,,,,,,,,,,,X,X,X,X,0,X,0,X,0,0,0,0,0,0,X,0,0
5068905,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5068906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
5068907,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X
5068908,,,,,,,,X,0,0,X,0,0,X,0,,,,,,,,,,,,,,,,
5068909,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
5068911,,,,,,,,,,X,0,0,0,1,0,0,0,0,0,1,C,C,C,C,C,C,C,C,,,
5068912,0,0,0,0,0,0,0,1,1,C,C,C,C,C,C,,,,,,,,,,,,,,,,
5068913,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,C,C,C,C,C,C
5068914,0,X,X,0,0,X,0,X,0,X,0,X,0,X,0,X,0,X,0,X,,,,,,,,,,,
5068915,,,,,,,,,,,,X,0,0,X,X,0,X,0,X,0,X,0,0,X,X,0,0,X,C,C
5068916,,,,X,X,0,X,0,X,0,X,0,0,X,X,0,0,X,C,C,C,C,C,C,C,C,C,C,C,C,C
5068917,X,X,0,X,X,X,0,X,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068918,0,0,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,
5068919,X,X,X,0,X,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068920,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068921,,,,,,,,,,,,,,,,,,,,,,0,X,X,0,X,X,X,0,X,0
5068922,,,,,,,,,,,,,,,,,,,,0,0,0,X,0,0,0,X,0,X,0,X
5068924,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
5068925,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
5068926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C
5068927,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,C,C
5068928,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
5068929,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,C
5068930,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,C
5068931,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C
5068932,,,,,,,,,,,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,
5068933,,,,,,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5068940,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
5068943,,,,,,,0,0,X,0,X,0,0,X,0,X,0,0,0,X,X,X,,,,,,,,,
5068946,,,,,,,,,,,,,,,,0,0,X,0,X,0,0,X,0,X,0,0,0,X,X,X
5068947,,,,,,,0,0,X,0,X,0,0,X,0,X,0,0,0,X,X,X,,,,,,,,,
5068948,,,,,,,,,,,,,,,,0,0,X,0,X,0,0,X,0,X,0,0,0,X,X,X
5068949,,,,,,,0,0,X,0,X,0,0,X,0,X,0,0,0,X,X,X,,,,,,,,,
5068950,,,,,,,,,,,0,0,X,0,X,0,0,X,0,X,0,0,0,X,X,X,,,,,
5068951,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,X
5068952,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
